CustomerKey	MDAY_VISIT_L36M	FDAY_VISIT_L36M	BF_VISIT_L36M	VDAY_VISIT_L36M	BTS_VISIT_L36M	NY_VISIT_L36M
16389	0	2	0	1	0	0
421698	1	1	0	0	0	0
848149	0	0	0	1	0	0
1026285	1	0	0	0	0	1
893593	0	0	0	1	0	0
456322	0	1	0	0	0	0
286842	0	0	2	0	0	1
839985	0	0	1	0	0	1
135172	1	0	0	0	0	0
471227	0	1	0	1	0	0
2231635	0	0	0	0	0	1
518835	1	2	1	1	1	1
1069322	1	0	0	0	0	0
2147874	0	1	0	0	1	2
605685	0	0	0	0	1	0
979275	0	0	0	0	1	0
134531	1	1	1	0	0	1
495180	0	2	0	0	0	1
2045484	0	0	0	0	0	1
2034664	0	0	0	0	0	1
141564	0	0	0	0	0	1
792975	0	0	1	0	0	0
434533	0	0	0	1	0	0
696622	0	1	0	1	0	0
2043320	0	0	0	0	0	1
321864	0	1	0	0	0	0
979816	1	1	0	1	1	2
377636	1	0	1	1	0	2
132367	1	0	0	0	0	1
936487	1	0	1	0	0	0
2104545	0	0	1	0	1	0
420075	0	1	0	0	2	3
2230012	0	0	0	0	0	1
2135531	0	0	1	0	0	0
147366	0	1	1	1	1	2
2144187	0	0	0	0	0	1
880317	0	1	0	0	0	0
1409072	0	0	0	0	0	1
2166666	0	0	0	1	0	0
922272	0	1	0	1	2	0
1266983	0	0	0	1	0	0
708673	0	1	0	0	0	0
1070945	1	0	0	0	0	0
473683	0	1	0	0	0	0
13933	1	1	1	1	0	2
1312427	0	0	0	1	0	0
465519	0	1	0	0	0	0
1123471	1	0	0	0	0	1
882481	0	0	1	0	1	0
232693	1	0	0	1	0	0
564328	0	1	1	0	0	1
924436	1	0	0	0	0	0
2033974	0	0	0	0	1	1
101922	0	1	2	0	0	0
979126	0	0	0	0	0	1
927433	0	1	0	0	0	0
333517	0	0	0	0	0	1
109888	0	0	0	1	0	0
55739	0	1	0	1	1	0
867482	0	1	0	0	0	0
1531877	0	0	2	0	0	2
2002988	0	0	0	0	1	0
44919	0	1	0	0	0	0
100691	0	1	0	0	2	0
296729	0	0	0	0	1	0
2220125	0	0	0	0	0	1
695789	0	0	0	1	1	0
2144877	0	0	0	0	0	1
937320	0	0	0	0	1	0
452684	0	1	1	0	1	0
2201190	1	0	0	0	0	0
1101931	1	0	0	0	0	0
2165976	0	0	0	1	0	0
2199026	1	0	0	0	0	0
891827	0	0	0	0	0	1
704494	0	0	0	0	1	0
2003529	0	0	0	0	1	0
97130	1	0	0	0	0	1
867373	0	0	0	0	1	0
2144479	0	0	0	0	0	1
2250201	0	0	0	0	1	0
2035769	0	0	0	0	0	1
26957	1	0	0	0	0	0
1428093	0	0	0	0	0	1
149991	0	0	0	0	0	1
2198336	1	0	0	0	0	0
2048172	1	0	0	0	0	1
2251197	0	0	0	0	1	0
273025	1	1	0	0	0	0
274021	0	0	0	0	0	1
599084	1	0	0	1	0	0
990407	0	1	0	0	0	0
915302	1	0	0	0	0	0
104979	2	0	1	0	2	3
906812	0	0	0	1	0	0
576840	1	0	0	0	0	1
941436	0	1	0	0	0	0
9622	0	0	0	1	0	1
945395	0	0	0	1	0	0
132656	0	0	0	0	1	0
2280935	0	0	1	0	0	0
2133642	0	0	0	1	0	0
849042	0	1	0	1	0	0
511576	0	0	0	0	0	1
173114	0	0	0	0	0	1
394493	2	2	0	0	2	0
285783	1	0	0	0	0	0
961711	1	1	1	0	1	0
1103053	0	1	0	0	1	0
2215671	0	0	0	0	0	1
2076868	0	0	0	0	1	0
839673	0	0	1	0	0	0
1010659	0	0	0	1	0	1
2027920	0	0	1	0	0	0
634610	1	0	0	0	0	0
896447	0	1	0	0	0	0
2123277	0	0	0	0	1	1
247200	0	0	0	0	0	2
624245	0	1	1	0	0	1
255690	0	0	0	0	1	1
122291	0	0	0	1	1	0
162749	1	2	0	0	1	1
1508654	0	0	2	0	1	1
2292296	0	0	0	0	0	1
238378	0	2	2	0	0	0
453806	2	1	1	0	0	1
887625	1	1	0	0	1	2
972076	0	0	1	0	0	0
228013	1	0	1	0	1	2
568350	1	0	0	0	0	0
2293693	0	0	0	0	0	1
123310	1	2	0	0	0	1
2005676	0	0	0	0	1	0
160356	0	1	0	1	0	0
161352	1	2	1	1	1	1
74362	1	1	1	0	0	1
177668	0	0	1	0	1	0
530949	0	0	1	0	1	0
341160	2	3	0	0	0	0
316517	1	1	0	1	0	0
95092	0	0	1	0	1	0
270987	1	0	0	0	0	0
315521	0	0	0	0	0	1
2299266	0	0	0	0	0	1
1544180	0	0	0	0	0	1
884568	0	0	0	0	0	1
1523450	0	0	0	1	1	1
69453	0	0	1	0	0	0
863838	1	0	0	0	1	1
4189	1	0	1	0	0	0
694441	0	1	0	0	1	0
369378	0	1	0	0	0	1
465685	1	0	0	0	1	0
34829	0	0	1	0	0	0
962730	1	1	0	0	1	0
72871	0	1	0	1	1	1
172095	0	0	1	0	0	0
112404	1	0	1	0	1	3
556588	0	1	0	0	1	0
2078265	0	0	0	0	0	1
1047135	0	0	0	0	1	0
41753	1	2	0	1	0	1
215610	0	0	0	0	0	1
864857	1	1	0	0	0	3
715148	0	0	0	0	0	1
2002281	1	0	0	0	0	1
2024007	0	1	1	0	0	0
205245	1	1	1	0	1	0
2211758	0	1	0	0	0	0
204704	0	0	0	0	1	0
1162861	0	0	1	0	0	0
221561	0	0	0	1	0	0
673147	0	1	1	0	0	0
458715	0	0	0	0	0	1
930121	0	0	0	0	1	0
2183540	1	0	0	0	0	0
468084	0	1	1	0	2	0
947433	0	0	0	0	0	1
2248804	0	0	0	0	1	0
231926	0	1	0	0	0	0
2034372	0	0	0	0	0	1
79795	1	0	1	1	0	0
2023011	1	0	2	0	1	0
891538	0	1	0	0	0	0
187392	0	2	0	0	0	0
1353034	0	0	1	0	0	1
243287	1	0	0	1	0	0
882169	0	0	0	0	0	1
864316	0	3	0	0	0	3
836639	0	0	0	0	0	2
610846	0	1	1	0	2	3
700824	0	0	0	0	0	1
168322	0	2	0	1	2	1
24896	1	2	0	1	0	3
253652	2	2	1	0	1	3
175630	0	0	2	0	2	0
30375	3	1	3	1	1	2
2003638	0	0	0	0	1	1
1448823	1	0	0	0	0	0
73412	0	1	0	0	1	2
1018625	0	1	0	0	0	0
912245	0	1	0	0	0	0
2275840	0	0	1	0	0	0
287844	2	0	0	0	0	0
1565946	0	0	0	0	0	1
782381	0	1	1	0	2	0
2020950	0	0	1	0	0	0
125348	0	1	2	1	1	1
2055574	1	0	1	0	1	0
2293152	0	0	0	0	0	1
2003300	0	0	0	0	1	0
1005226	0	0	0	0	1	0
619814	1	0	0	1	0	0
2020612	0	0	1	0	0	0
684076	0	0	0	0	1	0
129599	1	1	0	0	1	0
305156	1	0	0	1	0	1
64999	0	0	0	0	0	1
2166205	0	0	0	0	0	1
415787	2	2	0	0	0	1
397888	0	0	0	2	0	1
2073473	0	1	0	0	1	2
1022538	0	1	0	0	0	0
84249	0	0	0	1	0	2
151388	0	1	0	0	0	0
433076	0	0	0	0	0	2
1141095	0	1	0	0	0	0
1526507	0	0	1	0	0	0
77757	0	2	2	1	2	2
2195943	0	0	0	0	1	0
876719	0	0	0	0	1	0
275418	0	0	1	0	0	0
415223	0	0	0	0	0	1
2270570	0	0	1	0	0	0
2038826	0	0	0	0	0	1
258106	0	1	0	0	0	0
1423662	0	0	0	0	1	0
1312954	0	0	0	0	1	0
1487924	0	0	0	0	0	1
927542	0	1	0	0	0	0
2027465	0	0	1	0	0	0
2038285	2	0	0	0	0	1
2085235	1	0	1	0	0	0
1030387	1	1	0	0	0	0
2056138	0	0	0	0	1	1
2274529	0	0	1	0	0	0
483358	2	2	0	3	2	2
924665	1	0	0	0	0	0
1329410	0	0	0	0	2	0
180084	0	0	0	0	1	0
916699	0	1	0	0	0	0
87103	0	1	0	0	1	1
910207	0	0	1	0	0	1
1509218	0	1	0	0	0	1
155441	0	0	0	0	0	1
679622	1	1	0	0	1	0
1061121	1	0	0	0	0	0
10186	0	0	0	0	0	1
2098070	0	1	0	0	0	0
2060028	0	0	0	1	0	0
862919	0	0	0	0	1	1
197396	1	0	1	0	0	2
637667	0	0	0	0	2	0
2016991	0	0	0	0	0	1
369873	0	1	0	0	0	0
220705	0	1	0	0	0	0
2253235	0	0	0	0	1	0
2025404	0	0	1	0	0	1
193483	0	0	0	0	0	1
355392	1	0	0	0	0	0
76360	0	1	1	1	0	1
5168	2	1	1	2	3	2
102400	1	0	0	0	0	0
834764	0	0	0	1	0	0
2153447	0	0	0	0	0	2
372727	0	3	0	0	0	0
967161	0	1	1	0	1	3
949308	1	1	0	1	1	1
2268532	0	0	1	0	0	0
120253	0	0	0	1	0	0
184976	0	0	0	1	0	0
796722	0	1	0	0	0	0
807542	0	0	0	0	1	0
185517	0	0	1	0	0	0
2069961	1	0	0	0	0	0
1032425	2	1	0	0	0	0
2042739	0	1	0	0	0	1
525854	0	0	0	0	0	1
976530	0	0	1	0	0	0
346046	0	0	0	0	0	1
2004697	0	0	0	2	1	2
147475	0	1	0	0	0	3
1063975	1	0	1	1	0	0
383178	0	0	0	0	1	2
834223	0	0	0	0	1	0
2098634	0	1	0	0	0	0
1060016	1	0	0	0	0	0
2087273	1	0	0	0	0	0
2119364	1	0	0	1	0	0
1251726	0	0	0	1	0	1
108892	2	1	0	0	0	1
608971	0	1	1	0	1	2
987350	0	0	0	1	0	0
2115405	0	1	1	0	1	2
223559	0	2	1	1	1	2
2042261	0	0	0	0	0	3
358927	2	2	3	1	3	3
210340	0	0	0	1	0	0
1252785	0	0	0	0	1	0
1050756	0	0	0	0	1	0
97468	0	1	0	0	0	0
2199338	1	0	0	0	0	0
466226	0	1	0	0	0	0
418618	0	1	0	0	0	0
1428680	1	1	0	0	0	0
2027356	0	0	1	0	0	0
365757	1	0	0	0	0	0
861462	1	1	0	1	0	1
390148	0	0	0	0	1	1
263201	0	0	0	0	0	1
867711	0	0	1	0	0	1
2256112	0	0	0	0	1	0
2097529	0	1	0	0	0	1
2041680	0	0	0	0	0	1
980583	0	1	1	1	2	0
377745	1	2	0	0	1	2
2093616	0	1	0	0	0	0
2035431	0	0	0	0	0	1
996899	0	0	0	1	0	0
531490	0	0	0	0	0	1
652377	0	2	2	2	2	3
85706	0	0	1	2	0	3
295810	1	0	1	0	0	2
70017	1	0	1	1	2	2
2109494	0	0	0	0	1	0
1047613	0	0	1	0	0	0
965584	0	0	0	1	0	1
77216	1	0	0	0	0	1
832185	0	1	0	0	0	0
774415	1	1	0	0	0	0
2170227	0	0	0	1	0	0
717641	1	0	0	0	0	0
2274443	0	0	1	0	0	0
3130	1	0	0	0	0	0
908810	0	1	0	0	0	0
172573	1	0	0	1	0	0
518068	0	0	0	0	0	1
283822	0	0	0	0	1	0
179606	0	1	1	1	1	1
2298788	0	0	0	0	0	1
785776	0	1	0	1	0	0
207197	0	0	0	0	0	1
2291755	0	0	0	0	0	1
59904	1	0	0	0	0	1
316431	0	0	1	0	0	2
825215	1	1	0	0	1	0
521125	0	1	1	0	0	0
63047	1	2	2	1	1	2
871827	0	0	0	0	1	0
841531	0	1	0	0	1	0
2045796	0	0	0	0	0	1
591298	0	1	0	0	0	0
2148352	0	0	0	0	0	1
277479	0	1	0	0	0	0
1056959	0	0	2	0	0	0
1039647	0	0	0	0	2	1
101003	1	0	0	0	0	0
2015500	0	0	0	0	0	2
2084757	1	0	0	0	0	0
1248669	0	0	0	0	2	1
2165664	0	0	0	1	0	0
545768	1	3	3	0	1	1
792746	1	0	1	0	1	1
990948	0	1	1	0	0	1
1541349	0	0	0	0	0	1
331336	0	1	0	0	0	0
889139	0	0	0	0	0	1
1206376	0	1	0	1	0	2
54972	0	0	0	0	0	2
2021153	1	1	1	1	0	0
408253	0	0	0	0	1	0
2193882	0	0	0	0	0	1
2122713	0	0	0	0	1	0
222102	0	0	0	0	1	0
655921	0	0	0	0	2	0
338306	0	1	0	0	0	2
110890	1	0	1	1	0	2
2002822	1	1	2	1	2	1
327941	0	0	1	0	0	0
760592	0	1	0	0	1	0
881714	0	0	0	1	0	0
353995	1	1	0	2	0	1
128202	1	0	1	0	0	1
130280	0	0	1	0	0	0
2013187	0	0	0	0	0	1
533803	1	1	0	0	0	0
100525	1	1	1	0	0	0
871349	0	0	0	2	0	1
465207	1	2	1	1	0	1
17408	1	0	1	1	0	1
261054	3	2	1	0	0	1
923088	0	0	0	0	1	0
147137	1	0	0	0	1	0
438008	0	0	1	0	0	1
282929	0	0	0	1	0	3
1051008	1	0	0	0	0	0
2176029	0	1	0	0	0	0
503272	0	1	0	0	0	0
2063649	0	0	1	0	0	0
2026861	0	0	0	0	0	1
508181	0	0	0	0	0	1
2123168	0	0	0	0	1	0
1068320	0	0	0	0	1	0
27043	2	0	1	0	1	1
5646	0	1	0	0	0	0
2182521	0	0	0	0	0	1
1014463	0	0	0	0	0	1
288840	0	0	0	0	0	2
176211	0	0	0	1	1	0
2061485	0	0	1	0	0	0
407712	0	0	1	0	0	0
105434	0	0	0	0	0	2
76761	1	1	0	0	0	3
2075411	1	0	1	0	0	0
88122	2	0	0	0	0	0
94614	1	1	1	0	0	0
1000294	1	1	0	0	0	1
993802	0	0	0	1	0	0
2092723	0	1	0	0	0	0
164206	0	0	1	0	0	0
917177	2	1	1	2	1	0
811000	0	0	0	0	0	1
689423	0	1	0	0	1	0
887084	1	0	1	2	0	2
2300663	0	0	0	0	0	1
474991	0	0	0	0	1	1
2073247	0	0	2	0	0	0
880592	0	0	0	0	0	2
743861	0	0	0	0	2	0
153386	1	2	0	1	1	1
2140675	0	0	0	1	0	1
1460247	0	0	1	0	0	1
170698	0	0	0	1	0	0
630651	0	0	0	1	0	0
155009	0	0	0	1	1	0
974131	0	1	1	1	1	2
818966	0	0	0	0	1	0
187572	1	0	1	1	0	1
1022083	1	1	0	0	0	1
1188320	0	1	0	0	0	0
1039395	1	1	0	0	0	0
1445537	0	0	0	0	0	1
980380	0	3	0	0	0	0
676290	0	1	0	1	0	0
127223	0	0	0	1	0	0
1240256	0	0	0	1	0	0
460776	0	0	0	0	0	1
2278874	0	0	1	0	0	0
2145936	0	0	0	0	0	1
849606	0	0	0	1	0	0
133715	1	2	1	0	0	1
550677	0	0	1	0	0	0
48142	0	0	0	1	0	0
1008512	1	0	0	0	1	1
1015004	0	0	0	0	1	0
1075940	0	0	0	0	0	1
615941	0	0	0	1	0	0
185408	1	2	1	0	2	2
746715	0	2	2	0	0	2
2128624	1	0	1	0	1	0
192487	1	0	0	0	0	0
1439045	0	2	0	0	1	2
347904	0	1	0	0	1	0
2030751	0	0	0	1	0	0
768504	0	2	0	0	2	1
2038866	0	0	0	0	0	2
1487343	0	1	2	0	2	2
130077	0	0	1	0	1	1
1005117	1	0	1	0	0	0
2098179	0	1	0	0	0	0
649091	0	1	1	1	1	1
666403	0	0	0	0	0	1
1493835	0	0	1	0	0	0
137110	0	1	0	0	0	0
362903	0	0	1	0	0	0
542711	1	1	0	0	2	0
14992	0	0	0	0	0	1
147930	0	0	0	0	0	1
855949	2	2	1	1	2	1
1042790	0	0	0	0	0	1
2091146	0	0	0	1	1	0
664780	0	0	0	0	0	1
2032374	0	0	0	0	0	1
2032915	0	0	0	0	0	1
130618	0	1	1	2	3	3
786357	1	0	0	0	0	0
554072	2	0	0	0	0	0
1070381	0	0	0	1	0	0
2041923	1	0	1	0	0	2
90976	0	0	0	0	0	1
829417	0	1	0	0	0	0
2301556	0	0	0	0	0	1
134256	0	0	0	1	0	0
1043849	1	2	0	0	0	2
322720	0	1	0	0	0	0
1496689	0	1	0	1	0	0
1220740	0	0	0	0	0	1
50518	1	0	0	0	0	0
2143898	0	0	0	0	0	1
639957	1	1	0	0	0	0
2266932	0	0	1	0	0	0
974672	0	1	0	0	0	0
2033267	0	0	1	0	0	0
1374651	0	1	0	0	0	0
812105	0	1	0	0	1	0
441841	0	1	0	0	0	0
2087124	1	0	0	0	0	0
433185	0	0	0	1	1	0
2099693	0	1	0	0	1	0
705387	0	0	0	0	1	0
706383	1	1	0	1	0	1
222666	1	1	0	0	0	0
973676	1	2	0	0	0	1
587096	0	0	0	0	1	0
380324	0	0	0	0	0	1
2095780	0	1	0	0	0	0
1105366	1	0	0	0	0	1
318807	1	0	0	0	1	1
2020864	0	0	1	0	0	0
2152554	0	0	0	0	0	1
265946	0	0	0	0	1	1
2025607	0	0	1	0	0	0
99632	1	2	2	0	1	1
33206	0	2	0	0	0	0
820761	0	0	0	0	0	1
248634	1	0	0	0	1	0
51537	2	1	0	1	1	1
2005567	0	0	0	0	1	0
125623	1	0	0	0	0	1
539167	1	1	1	0	1	2
672566	0	0	0	0	1	0
2007276	0	0	0	1	1	2
2292093	0	0	0	0	0	1
670857	0	0	0	0	0	1
11245	1	2	0	0	0	1
2024588	1	2	1	2	1	1
60193	1	1	0	1	0	0
785235	0	2	1	1	1	0
291937	0	1	1	0	0	1
108311	0	0	0	0	1	0
351416	0	0	0	0	0	1
2234323	0	0	0	0	0	1
2138966	0	0	1	0	0	0
135988	0	0	0	1	0	0
170612	0	0	1	0	0	0
923520	0	0	0	0	1	0
456119	0	0	0	0	1	0
280224	0	0	1	0	0	1
2124877	1	1	2	0	0	2
84358	2	0	0	0	2	2
22841	0	0	1	0	0	0
671547	1	0	0	0	0	0
57136	0	0	0	0	0	1
2006586	1	0	0	0	1	0
1078685	0	1	0	0	0	0
48480	1	0	0	0	0	0
1494651	0	0	0	0	0	1
2022902	0	0	1	0	0	0
906537	0	0	0	0	1	0
695022	0	1	0	0	0	0
509976	1	0	0	0	0	0
1314843	0	0	0	0	0	1
843695	1	0	0	0	0	0
1115731	0	0	0	0	0	1
3279	1	2	0	0	0	0
2259060	0	0	0	0	1	0
871913	0	0	0	2	1	2
1393672	1	0	1	1	0	1
948492	1	0	0	0	0	0
897881	0	1	0	0	0	0
31497	0	0	0	0	0	1
733064	0	2	0	0	0	0
854601	0	0	0	2	0	1
337828	0	0	0	0	0	1
267655	0	0	0	0	1	0
1140202	0	0	0	1	0	0
246925	0	1	0	0	1	0
968532	1	0	0	0	0	1
713353	0	0	0	1	0	2
2153244	0	0	1	0	0	1
281243	0	1	0	0	0	1
102148	0	1	0	1	0	1
94033	0	1	0	1	2	2
2145584	0	0	0	0	0	1
55450	0	0	0	0	0	1
2136928	0	0	1	0	0	0
2200483	1	0	0	0	0	0
930490	0	1	0	0	0	0
64106	0	1	0	0	0	0
334433	0	1	0	0	0	0
309461	0	1	0	0	0	0
1383330	0	0	1	0	0	0
949511	1	0	0	0	0	0
93492	0	0	0	1	0	1
102689	0	0	1	0	0	0
2144588	0	0	0	0	0	1
350938	0	1	2	1	0	0
734773	0	1	0	0	1	0
335790	0	0	0	0	0	1
2224977	0	0	0	0	1	0
520341	0	1	1	0	0	0
621391	0	0	0	0	0	1
803778	0	1	0	1	1	1
2057738	0	0	0	1	0	0
233815	0	1	0	0	0	0
2180772	0	0	0	0	0	1
949033	0	1	0	0	0	0
2126915	0	0	0	0	1	0
342282	1	1	0	0	0	0
3820	2	0	0	0	0	1
799035	0	1	0	0	1	0
1297076	0	0	0	0	0	1
889680	1	0	0	0	0	0
790379	0	0	1	0	0	0
1060832	0	1	0	0	0	0
1182698	0	0	0	0	1	0
12476	0	0	0	0	0	1
690568	0	0	1	0	0	0
2006045	0	0	0	0	1	0
1063411	0	1	0	0	0	0
1058668	0	0	0	1	1	2
65337	1	1	0	0	0	2
852892	0	0	0	0	1	0
951197	0	1	0	0	0	0
220416	0	0	0	0	1	0
1056919	0	0	0	0	1	0
110781	1	1	1	0	0	1
2003881	0	0	0	0	1	0
788630	2	0	0	0	0	0
1020374	0	1	0	0	0	0
786466	0	1	0	0	2	1
878883	1	1	0	1	2	2
2198445	1	0	0	0	0	0
49828	0	0	1	0	0	0
97946	0	1	0	0	0	1
2036662	0	0	0	0	0	1
31975	0	1	1	0	0	1
426043	0	1	0	0	0	0
2083071	1	1	0	0	0	0
40631	0	0	0	0	1	0
359617	0	1	0	0	0	0
861571	0	0	0	1	0	0
29811	0	0	0	0	1	0
2207101	0	0	0	0	0	1
1271328	0	0	0	0	0	2
747193	0	0	0	0	0	1
2094432	0	1	0	0	0	0
2091727	0	1	0	0	0	0
23319	0	0	0	1	0	0
272916	1	0	1	0	0	1
38467	0	1	0	0	0	0
2045318	0	0	0	0	1	1
2092268	0	1	0	0	0	0
576731	0	1	0	0	1	2
2037721	0	0	0	0	0	1
758703	1	0	1	0	2	1
982873	0	0	0	1	1	1
177920	0	0	1	0	0	2
8022	0	0	1	0	0	0
153277	0	1	0	0	0	0
2011753	0	0	0	0	0	1
376122	0	0	0	0	0	1
459608	0	0	0	1	0	0
2075763	1	0	0	0	0	0
2138276	0	0	1	0	0	0
386942	2	1	1	0	0	0
422820	0	1	0	0	0	0
2039885	0	0	0	0	0	1
2086583	1	0	0	1	0	2
839782	0	0	0	1	0	0
1033484	0	0	1	0	0	0
2077927	1	0	0	0	0	0
1014423	0	1	0	0	0	0
2084419	1	0	0	0	0	0
109997	2	2	2	1	2	2
2100234	0	0	0	0	1	1
2046377	1	0	1	0	0	3
810396	1	0	0	0	0	1
199975	0	1	0	0	0	2
362471	0	0	2	1	3	1
186576	0	1	0	1	0	1
2280042	0	0	1	0	0	0
2300772	0	0	0	0	0	1
1016172	0	1	0	1	0	1
384778	0	0	1	1	1	1
154531	1	0	0	0	0	1
148039	0	2	0	1	3	1
2057197	0	0	0	1	0	0
1408491	0	0	0	1	0	1
2003097	0	0	0	1	1	1
1026992	0	0	0	0	1	0
224469	0	1	0	0	0	0
221764	2	2	0	0	1	1
1485634	0	0	1	0	0	0
187681	3	2	3	2	3	2
178484	0	1	1	2	1	1
185886	1	0	0	0	0	0
600684	1	2	0	1	1	0
2058428	0	0	0	1	0	0
601938	1	0	1	1	1	0
2096470	0	1	0	0	0	0
383547	1	0	0	0	0	0
223928	1	0	0	0	0	0
196337	1	1	0	0	1	0
2060592	0	0	0	1	0	0
985727	0	0	1	0	0	0
1024138	0	1	0	0	0	0
2247433	0	0	0	0	1	0
149098	0	0	0	0	1	0
2249597	0	0	0	0	1	0
809941	2	1	0	0	1	2
135424	0	2	1	1	2	1
52682	0	1	1	1	0	1
927722	0	1	0	0	0	0
2257108	0	0	0	0	1	1
760412	1	2	1	0	2	3
35370	0	0	0	2	0	0
214253	0	0	1	0	0	0
2150390	1	0	0	0	0	0
78650	1	0	1	0	1	0
659433	1	2	0	0	3	0
865209	0	1	0	0	0	0
37777	2	0	0	0	0	1
1037357	0	0	2	0	0	0
544059	0	2	0	0	1	0
473886	0	0	0	0	0	1
742175	1	0	0	0	0	0
873865	0	0	0	0	0	1
152736	0	0	0	1	1	0
500779	0	0	0	0	0	2
29121	0	0	0	0	1	0
589260	1	0	0	0	0	2
259454	0	0	0	0	0	1
488791	0	0	0	0	1	0
123459	1	2	1	2	1	2
134820	0	1	0	0	0	2
19446	0	0	1	0	0	1
2006735	0	0	0	0	1	0
114803	0	0	0	0	1	0
2141130	0	0	0	0	0	1
512744	1	0	0	0	0	1
2197904	1	0	0	0	0	0
660037	0	0	0	1	0	0
2167098	0	0	0	1	0	0
115799	1	0	0	0	0	0
2122109	0	0	0	0	1	0
454261	1	0	0	0	0	0
473282	0	1	0	0	0	0
962252	0	0	0	0	1	0
126164	2	0	0	0	0	1
1177680	0	0	0	0	0	1
28102	0	0	0	0	1	1
530056	0	0	0	0	1	0
963875	1	2	0	0	1	0
989843	0	1	0	1	1	0
671398	1	0	0	1	0	1
2123818	0	0	0	0	1	0
230177	1	0	0	0	0	1
107143	1	1	1	1	0	2
946563	0	0	0	0	0	2
916361	0	1	0	0	0	1
2025066	0	0	1	0	0	0
2122799	0	0	0	0	1	0
525038	0	0	0	0	1	0
2192886	0	0	1	0	0	0
1529361	0	0	0	0	1	1
101584	0	0	2	0	0	0
71617	0	0	0	0	0	1
2214612	0	1	0	0	0	0
1356798	0	0	0	1	0	0
248093	0	0	0	1	0	0
501563	2	1	0	0	0	0
95178	0	1	0	0	0	1
761196	0	0	0	0	0	1
1071197	1	0	0	0	0	0
922610	0	0	0	1	0	0
2016410	1	0	0	0	1	1
121146	0	1	1	0	1	1
900045	0	0	0	0	1	0
80273	0	0	1	0	0	1
903048	0	1	1	0	0	0
546764	0	0	0	1	0	0
1128151	1	0	1	0	1	1
902358	1	0	0	0	0	0
2209594	0	1	0	0	0	0
911100	0	0	0	1	0	0
470248	2	0	0	1	0	1
711189	0	1	0	0	1	0
253111	0	2	1	0	1	0
719845	0	1	0	0	0	0
53286	0	0	0	1	0	0
488101	0	0	0	0	0	1
1108761	0	0	1	0	0	0
1534379	1	1	0	0	0	1
287735	0	0	0	0	1	0
72307	0	0	0	0	0	1
92324	0	0	0	0	0	1
80963	0	0	1	0	0	0
904067	0	1	0	0	0	1
487105	0	0	0	1	0	0
730210	1	0	0	0	0	0
2211217	0	1	0	0	0	0
306756	0	0	0	0	0	1
919756	0	0	0	1	0	0
22300	0	1	0	0	0	0
111949	1	1	2	2	1	1
120605	0	1	0	0	0	1
61252	1	2	1	0	2	1
395143	0	0	1	0	0	0
899504	0	1	0	0	0	0
2058906	0	0	0	1	0	0
905996	0	0	1	0	0	1
2074054	0	1	0	0	0	0
180954	2	0	0	0	3	0
950201	0	0	0	0	0	1
129261	0	0	1	0	0	0
83817	0	0	1	1	0	1
2022118	0	0	1	0	0	0
727113	1	3	2	1	2	0
1001894	0	0	0	0	1	0
620395	0	1	0	0	1	0
412455	1	1	0	0	0	0
665596	0	1	0	0	0	0
2028610	0	0	1	0	0	1
15808	0	0	0	0	1	0
50432	0	0	1	0	0	0
2108435	0	0	0	0	0	1
860552	1	0	0	0	0	0
1503848	0	0	0	0	0	1
2056742	0	0	0	1	0	0
345614	0	0	1	0	1	1
131425	1	0	0	0	0	0
135510	1	1	0	0	0	2
2281751	0	0	1	0	0	0
2110599	0	0	0	0	0	1
973762	1	0	0	0	0	0
129018	0	2	2	1	2	2
2073811	1	0	0	0	1	0
2067562	0	0	0	0	1	0
174462	0	0	0	0	1	0
245239	1	0	0	1	0	0
2254254	0	0	0	0	1	0
315169	0	0	0	0	1	0
538798	0	0	0	0	0	1
436408	0	0	0	1	0	1
2028461	0	0	0	0	0	2
772706	1	1	1	0	1	0
558274	0	0	0	0	0	1
253895	1	1	0	0	0	0
869059	0	1	0	0	0	0
2019805	0	0	1	0	0	0
247403	1	0	0	0	0	0
30807	1	2	0	0	0	1
2147536	0	0	0	0	1	1
2026297	1	0	0	0	0	0
577209	3	1	1	0	1	1
540421	1	0	0	0	0	0
556110	0	1	0	0	0	0
2208810	0	1	0	0	0	0
2037117	1	0	0	0	0	1
360613	0	0	1	0	0	0
1058064	0	0	0	0	0	1
1207521	1	0	0	0	0	0
2260746	0	0	0	0	1	0
22151	0	0	0	0	2	0
28643	0	0	0	1	0	1
2034953	0	2	1	1	1	0
2138880	0	0	1	0	0	0
173921	2	2	1	0	1	2
7936	2	2	3	0	1	3
433554	0	0	1	0	0	0
2256567	0	0	0	0	1	0
2074595	0	0	0	0	0	1
784757	1	0	1	0	1	2
180170	0	0	0	0	1	0
786921	0	0	0	0	0	1
154445	1	0	0	0	1	0
586555	1	0	2	1	2	0
2039971	0	0	0	0	0	1
2299604	0	0	0	0	0	1
994861	0	0	0	0	1	0
580063	1	0	1	0	0	0
2297440	0	0	0	0	0	1
2031315	0	0	0	0	0	1
16592	0	0	1	0	0	0
2022659	0	0	1	0	0	0
178006	0	0	0	0	1	0
2029151	1	0	0	0	0	1
818056	0	0	0	0	0	1
992697	0	2	0	0	1	0
2037807	1	0	1	1	0	3
1061702	0	0	1	0	0	2
1046554	0	0	0	1	0	0
571407	0	0	1	0	1	1
10100	0	0	0	0	0	2
