CustomerKey|TOPSTOREFORTRX|TOPSTOREFORSALES|TOPSTORETOTALTRXPERC|TOPSTORESALESPERC
2453|MNS_S45|MNS_S45|0,5|0,58115340799174597
2455|MNS_S29|MNS_S29|1|1
2456|MNS_S29|MNS_S29|0,5|0,61193827246330745
2458|MNS_S54|MNS_S54|0,7142857142857143|0,63093888620351879
2459|MNS_S59|MNS_S59|0,54166666666666663|0,43399726885250423
2461|MNS_S56|MNS_S56|1|1
2462|MNS_S45|MNS_S45|0,5|0,50681646913749401
2463|MNS_S40|MNS_S63|0,59999999999999998|0,68130320962668012
2464|MNS_S70|MNS_S70|1|1
2471|MNS_S4|MNS_S5|0,5|0,37757483609176928
2472|MNS_S27|MNS_S27|0,42857142857142855|0,36767236975503176
2473|MNS_S55|MNS_S38|0,44444444444444442|0,44449741420407574
2474|MNS_S8|MNS_S8|0,75|0,81846914097627854
2475|MNS_S5|MNS_S5|0,86111111111111116|0,86166835184545709
2479|MNS_S29|MNS_S16|0,33333333333333331|0,5973241168737542
2482|MNS_S2|MNS_S2|1|1
2483|MNS_S2|MNS_S2|0,8571428571428571|0,7631502750699739
2484|MNS_S61|MNS_S2|0,5|0,56333859510655093
2485|MNS_S40|MNS_S40|0,5|0,88521037827908844
2486|MNS_S4|MNS_S4|0,54545454545454541|0,92252360152176971
2488|MNS_S2|MNS_S2|1|1
2490|MNS_S2|MNS_S2|1|1
2491|MNS_S40|MNS_S40|1|1
2492|MNS_S5|MNS_S3|0,44444444444444442|0,68119868031326747
2493|MNS_S2|MNS_S2|0,66666666666666663|0,85983364961440634
2494|MNS_S16|MNS_S16|1|1
2495|MNS_S2|MNS_S2|0,63636363636363635|0,97559961859123245
2496|MNS_S29|MNS_S29|1|1
2497|MNS_S2|MNS_S2|1|1
2499|MNS_S31|MNS_S31|1|1
2500|MNS_S27|MNS_S27|0,81818181818181823|0,91256684683651379
2502|MNS_S61|MNS_S61|0,25|0,42115193806015067
2503|MNS_S40|MNS_S40|1|1
2505|MNS_S67|MNS_S67|0,5|0,53057158716761343
2507|MNS_S5|MNS_S5|0,66666666666666663|0,78671388343715332
2509|MNS_S41|MNS_S41|0,88888888888888884|1,0069669022238192
2510|MNS_S2|MNS_S2|1|1
2511|MNS_S41|MNS_S2|0,33333333333333331|0,34786608999297275
2512|MNS_S48|MNS_S48|0,74358974358974361|0,72064061299268289
2513|MNS_S45|MNS_S45|1|1
2517|MNS_S38|MNS_S20|0,5|0,38238300662839214
2518|MNS_S36|MNS_S36|0,80000000000000004|0,89828856574792404
2519|MNS_S57|MNS_S57|1|1
2521|MNS_S24|MNS_S24|0,5|0,63229308005427409
2523|MNS_S18|MNS_S18|1|1
2524|MNS_S38|MNS_S38|0,5|0,84840239640539183
2525|MNS_S19|MNS_S24|0,5|0,28958862593038281
2526|MNS_S3|MNS_S3|0,33333333333333331|0,36108255300230624
2527|MNS_S31|MNS_S31|0,76470588235294112|0,81963512151709883
2531|MNS_S58|MNS_S58|1|1
2533|MNS_S29|MNS_S29|1|1
2537|MNS_S3|MNS_S3|1|1
2538|MNS_S61|MNS_S61|1|1
2540|MNS_S56|MNS_S56|1|1
2541|MNS_S63|MNS_S63|0,5714285714285714|0,58418475875341869
2543|MNS_S24|MNS_S24|0,83999999999999997|0,97533447058697298
2545|MNS_S61|MNS_S61|0,65853658536585369|0,52093940485086421
2548|MNS_S29|MNS_S29|0,40000000000000002|0,67461874994016802
2549|MNS_S29|MNS_S57|0,66666666666666663|0,80316806873098257
2551|MNS_S5|MNS_S5|0,40000000000000002|0,52253644119030029
2552|MNS_S56|MNS_S56|1|1
2555|MNS_S5|MNS_S3|0,3125|0,36181936582677954
2556|MNS_S29|MNS_S29|0,375|0,52743096884206619
2557|MNS_S45|MNS_S45|0,63636363636363635|0,49082416854379218
2558|MNS_S29|MNS_S29|0,5|0,72304247064031468
2562|MNS_S2|MNS_S2|1|1
2564|MNS_S2|MNS_S2|0,80000000000000004|0,94053733115630089
2566|MNS_S18|MNS_S18|0,88888888888888884|0,92350730795485714
2570|MNS_S18|MNS_S18|1|1
2571|MNS_S29|MNS_S29|0,88888888888888884|0,9057356536120762
2573|MNS_S47|MNS_S47|1|1
2574|MNS_S29|MNS_S29|0,66666666666666663|0,8829261559696342
2575|MNS_S29|MNS_S29|0,77777777777777779|1,0286126444044397
2578|MNS_S2|MNS_S2|0,69999999999999996|0,36776950311317297
2579|MNS_S70|MNS_S29|0,35714285714285715|0,4896927364025972
2580|MNS_S3|MNS_S31|0,3611111111111111|0,57085744040731312
2581|MNS_S2|MNS_S2|1|1
2582|MNS_S40|MNS_S40|0,66666666666666663|0,67774281992874941
2584|MNS_S18|MNS_S18|1|1
2586|MNS_S18|MNS_S18|1|1
2588|MNS_S31|MNS_S31|0,66666666666666663|0,78477644109173283
2591|MNS_S2|MNS_S38|0,59999999999999998|0,44979358526516355
2592|MNS_S27|MNS_S27|1|1
2596|MNS_S2|MNS_S2|1|1
2599|MNS_S56|MNS_S56|0,5|0,88958280227716879
2600|MNS_S40|MNS_S40|1|1
2601|MNS_S54|MNS_S54|0,5|0,65365797846837814
2607|MNS_S5|MNS_S5|1|1
2613|MNS_S38|MNS_S61|0,5|0,66472408724619059
2619|MNS_S16|MNS_S16|0,66666666666666663|0,53048004853323938
2620|MNS_S2|MNS_S2|1|1
2622|MNS_S44|MNS_S44|1|1
2623|MNS_S29|MNS_S4|0,61538461538461542|0,46550872088000189
2624|MNS_S29|MNS_S29|1|1
2627|MNS_S61|MNS_S61|1|1
2628|MNS_S4|MNS_S4|0,5|0,58870906630581876
2629|MNS_S19|MNS_S19|0,80000000000000004|0,67272465400075943
2630|MNS_S45|MNS_S45|0,33333333333333331|0,37409624382465956
2632|MNS_S36|MNS_S36|0,93333333333333335|0,69890847089509445
2634|MNS_S20|MNS_S20|1|1
2635|MNS_S23|MNS_S23|1|1
2638|MNS_S59|MNS_S59|0,5|0,89712491107525194
2641|MNS_S32|MNS_S32|0,40000000000000002|0,41330006593150881
2644|MNS_S63|MNS_S63|1|1
2645|MNS_S29|MNS_S29|0,5|0,68437401284616195
2649|MNS_S29|MNS_S29|1|1
2650|MNS_S4|MNS_S4|1|1
2652|MNS_S52|MNS_S52|0,64000000000000001|0,87897527446913559
2653|MNS_S45|MNS_S45|1|1
2655|MNS_S54|MNS_S54|0,7142857142857143|0,52974384576980682
2656|MNS_S2|MNS_S2|0,59999999999999998|0,83451365603216776
2657|MNS_S2|MNS_S2|0,75|0,70489668345198808
2659|MNS_S18|MNS_S18|1|1
2660|MNS_S2|MNS_S2|0,78947368421052633|0,72283119993157918
2661|MNS_S29|MNS_S68|0,5|0,7992761070646589
2662|MNS_S47|MNS_S47|0,7142857142857143|0,80787956092916302
2663|MNS_S41|MNS_S41|0,29999999999999999|0,36920711807344808
2665|MNS_S5|MNS_S5|1|1
2667|MNS_S36|MNS_S2|0,52173913043478259|0,55598686290080102
2669|MNS_S69|MNS_S69|0,72727272727272729|0,638283565506235
2670|MNS_S65|MNS_S65|0,47619047619047616|0,50398676869019043
2671|MNS_S68|MNS_S68|0,24242424242424243|0,23201116114811574
2675|MNS_S1|MNS_S1|0,5|0,66933711774400295
2680|MNS_S2|MNS_S2|1|1
2681|MNS_S37|MNS_S37|1|1
2685|MNS_S18|MNS_S18|0,76470588235294112|0,68129841280802916
2686|MNS_S32|MNS_S32|0,7857142857142857|0,86170313873642701
2687|MNS_S45|MNS_S45|0,77777777777777779|0,62567118996412341
2689|MNS_S57|MNS_S57|0,29411764705882354|0,33426489442848561
2691|MNS_S5|MNS_S36|0,5|0,83051786208806422
2693|MNS_S2|MNS_S2|0,84615384615384615|0,87307700379877007
2694|MNS_S55|MNS_S55|0,42857142857142855|0,48420803409359958
2696|MNS_S4|MNS_S4|0,66666666666666663|0,51667850508141189
2697|MNS_S47|MNS_S29|0,66666666666666663|0,56735953461975019
2699|MNS_S29|MNS_S29|0,5714285714285714|0,58939505897043754
2701|MNS_S2|MNS_S2|1|1
2703|MNS_S31|MNS_S31|1|1
2704|MNS_S63|MNS_S63|0,72727272727272729|0,66633214987476708
2706|MNS_S27|MNS_S27|0,66666666666666663|0,57904344010530939
2709|MNS_S2|MNS_S2|1|1
2712|MNS_S27|MNS_S27|0,80000000000000004|0,87335871759779937
2713|MNS_S2|MNS_S2|1|1
2714|MNS_S67|MNS_S67|1|1
2717|MNS_S63|MNS_S63|0,80000000000000004|0,88993642441598875
2719|MNS_S2|MNS_S2|0,5|0,67355969287079931
2720|MNS_S2|MNS_S2|1|1
2721|MNS_S41|MNS_S4|0,5|0,61047644116872857
2725|MNS_S48|MNS_S48|0,46666666666666667|0,74400998735575163
2726|MNS_S5|MNS_S5|1|1
2727|MNS_S16|MNS_S3|0,35294117647058826|0,47810541045104088
2728|MNS_S3|MNS_S3|0,80000000000000004|0,64484157354967087
2730|MNS_S29|MNS_S29|0,5|0,48373268498672389
2731|MNS_S70|MNS_S70|1|1
2732|MNS_S47|MNS_S47|0,59999999999999998|0,57695925435033568
2733|MNS_S32|MNS_S32|1|1
2734|MNS_S16|MNS_S16|0,77777777777777779|0,92624254531826811
2738|MNS_S38|MNS_S38|0,5|0,36413631022326676
2743|MNS_S2|MNS_S2|1|1
2744|MNS_S27|MNS_S27|1|1
2746|MNS_S18|MNS_S18|1|1
2747|MNS_S56|MNS_S56|0,8125|0,86634500320040075
2748|MNS_S2|MNS_S2|0,68000000000000005|0,7377204927847163
2749|MNS_S18|MNS_S18|1|1
2750|MNS_S31|MNS_S31|1|1
2753|MNS_S18|MNS_S8|0,33333333333333331|0,48788522070126639
2754|MNS_S2|MNS_S61|0,5|0,4166765903732107
2755|MNS_S19|MNS_S19|0,5714285714285714|0,41128659698562103
2757|MNS_S4|MNS_S4|1|1
2758|MNS_S31|MNS_S31|0,90000000000000002|0,95200500876963512
2759|MNS_S68|MNS_S17|0,33333333333333331|0,44588165328575669
2760|MNS_S2|MNS_S61|0,7142857142857143|0,57750660327522452
2762|MNS_S27|MNS_S27|1|1
2763|MNS_S8|MNS_S8|0,75|0,69838194896549532
2765|MNS_S18|MNS_S18|1|1
2767|MNS_S23|MNS_S23|0,66666666666666663|0,8001310019832244
2768|MNS_S17|MNS_S2|0,5|0,90975337011686352
2769|MNS_S3|MNS_S5|0,58333333333333337|0,75373686118158756
2772|MNS_S16|MNS_S16|0,5|0,5
2773|MNS_S3|MNS_S3|1|1
2775|MNS_S56|MNS_S56|0,66666666666666663|0,7314296640958633
2776|MNS_S54|MNS_S54|1|1
2780|MNS_S33|MNS_S33|1|1
2782|MNS_S20|MNS_S20|1|1
2783|MNS_S18|MNS_S18|1|1
2784|MNS_S54|MNS_S54|0,5|0,40129645635263606
2785|MNS_S29|MNS_S2|0,66666666666666663|0,59761983858675471
2786|MNS_S57|MNS_S57|1|1
2788|MNS_S2|MNS_S2|0,66666666666666663|0,8185974903921841
2789|MNS_S27|MNS_S27|1|1
2790|MNS_S40|MNS_S40|0,77777777777777779|0,61144551735779418
2791|MNS_S40|MNS_S40|1|1
2792|MNS_S2|MNS_S2|0,75|0,893398357588156
2793|MNS_S55|MNS_S55|0,5|0,53202082239968229
2794|MNS_S29|MNS_S29|1|1
2795|MNS_S55|MNS_S55|1|1
2797|MNS_S45|MNS_S45|0,5|0,80464094907810335
2798|MNS_S24|MNS_S24|1|1
2801|MNS_S32|MNS_S32|0,58333333333333337|0,44107508505632664
2802|MNS_S46|MNS_S46|1|1
2803|MNS_S59|MNS_S59|1|1
2809|MNS_S72|MNS_S72|0,80000000000000004|0,71438778244172541
2811|MNS_S2|MNS_S38|0,42857142857142855|0,47159760016345637
2816|MNS_S17|MNS_S29|0,33333333333333331|0,34635265097974005
2817|MNS_S29|MNS_S29|1|1
2818|MNS_S38|MNS_S41|0,3125|0,32894460236360812
2819|MNS_S18|MNS_S18|1|1
2822|MNS_S4|MNS_S41|0,27027027027027029|0,33465418800908692
2823|MNS_S2|MNS_S2|1|1
2826|MNS_S40|MNS_S40|0,66666666666666663|0,52830414557394989
2828|MNS_S1|MNS_S1|0,51851851851851849|0,54841664331679618
2830|MNS_S55|MNS_S55|1|1
2831|MNS_S4|MNS_S4|0,85256410256410253|0,93460922875396624
2832|MNS_S20|MNS_S20|0,75|0,78106424348240144
2836|MNS_S45|MNS_S45|1|1
2837|MNS_S5|MNS_S5|0,62068965517241381|0,60471323385924092
2838|MNS_S3|MNS_S3|1|1
2839|MNS_S45|MNS_S45|0,66666666666666663|0,5408973394300709
2844|MNS_S18|MNS_S18|1|1
2845|MNS_S8|MNS_S8|1|1
2846|MNS_S2|MNS_S2|0,88888888888888884|0,72774540375037033
2847|MNS_S37|MNS_S37|1|1
2848|MNS_S19|MNS_S19|0,70588235294117652|0,62587670429161213
2850|MNS_S18|MNS_S18|1|1
2856|MNS_S63|MNS_S63|0,68571428571428572|0,59729960288277695
2860|MNS_S2|MNS_S2|1|1
2863|MNS_S31|MNS_S31|0,55555555555555558|0,81208383456735733
2868|MNS_S2|MNS_S2|1|1
2871|MNS_S29|MNS_S29|1|1
2873|MNS_S29|MNS_S29|0,90909090909090906|0,93073863497718456
2874|MNS_S16|MNS_S57|0,20000000000000001|0,27981641935417484
2876|MNS_S47|MNS_S47|0,33333333333333331|0,38451060206986459
2877|MNS_S18|MNS_S63|0,5|0,42273987706840233
2879|MNS_S61|MNS_S61|1|1
2886|MNS_S4|MNS_S29|0,5|0
2887|MNS_S5|MNS_S5|1|1
2889|MNS_S18|MNS_S18|0,94999999999999996|0,94271080507526039
2890|MNS_S2|MNS_S61|0,5|0,47991495941244683
2891|MNS_S23|MNS_S23|0,5|0,55630755575280155
2896|MNS_S45|MNS_S45|0,75|0,73194729749178977
2897|MNS_S3|MNS_S3|0,89473684210526316|0,87809181893617383
2900|MNS_S2|MNS_S2|0,47368421052631576|0,52500600720865043
2901|MNS_S3|MNS_S3|1|1
2902|MNS_S2|MNS_S2|0,75|0,95758096296670536
2903|MNS_S18|MNS_S18|1|1
2905|MNS_S16|MNS_S3|0,5|0,54549590536851678
2906|MNS_S46|MNS_S46|0,88888888888888884|0,96298905989245309
2907|MNS_S57|MNS_S57|1|1
2909|MNS_S1|MNS_S1|1|1
2910|MNS_S29|MNS_S29|0,88461538461538458|0,85481333600467568
2911|MNS_S8|MNS_S40|0,5|0,50679686214273956
2912|MNS_S61|MNS_S61|0,5|0,31814215719175781
2913|MNS_S27|MNS_S27|0,42857142857142855|0,67841338457475198
2914|MNS_S5|MNS_S5|0,5|0,62184607154195937
2921|MNS_S2|MNS_S2|0,7142857142857143|0,70112182641212362
2923|MNS_S63|MNS_S63|0,5714285714285714|0,57370287959333777
2926|MNS_S1|MNS_S4|0,66666666666666663|0,67044375007153567
2928|MNS_S5|MNS_S5|1|1
2929|MNS_S16|MNS_S16|1|1
2930|MNS_S18|MNS_S18|1|1
2931|MNS_S55|MNS_S55|1|1
2932|MNS_S27|MNS_S27|1|1
2934|MNS_S2|MNS_S47|0,33333333333333331|0,43095251257670408
2938|MNS_S54|MNS_S54|0,54545454545454541|0,43537010430547657
2939|MNS_S63|MNS_S63|0,75|0,92279319687620964
2942|MNS_S56|MNS_S61|0,33333333333333331|0,44608891285350383
2944|MNS_S18|MNS_S18|1|1
2946|MNS_S23|MNS_S23|0,80000000000000004|0,88958975600004209
2947|MNS_S41|MNS_S41|1|1
2949|MNS_S29|MNS_S29|0,5|0,66882943358310265
2953|MNS_S18|MNS_S18|1|1
2957|MNS_S24|MNS_S24|0,81818181818181823|0,75686850152905194
2960|MNS_S2|MNS_S2|0,66666666666666663|0,89069970936591758
2961|MNS_S2|MNS_S2|0,59999999999999998|0,48767663489976998
2962|MNS_S45|MNS_S67|0,25|0,35475765770949613
2965|MNS_S4|MNS_S4|0,375|0,49531938325991198
2966|MNS_S50|MNS_S50|0,63636363636363635|0,66911827798820778
2967|MNS_S67|MNS_S67|0,66666666666666663|0,67884567305975207
2968|MNS_S2|MNS_S2|0,75|1,1438379182870038
2969|MNS_S41|MNS_S41|0,66666666666666663|0,78725852358747661
2970|MNS_S31|MNS_S31|1|1
2971|MNS_S31|MNS_S31|0,66666666666666663|0,72466429473200966
2972|MNS_S2|MNS_S2|1|1
2974|MNS_S33|MNS_S33|1|1
2975|MNS_S23|MNS_S23|0,5|0,52574916988058651
2978|MNS_S2|MNS_S2|0,91666666666666663|1,0445256152298406
2979|MNS_S2|MNS_S2|1|1
2980|MNS_S2|MNS_S2|0,40000000000000002|0,67860759618126221
2982|MNS_S33|MNS_S69|0,5|0,69240397098722728
2984|MNS_S29|MNS_S29|1|1
2986|MNS_S17|MNS_S47|0,5|0,44463697799341539
2987|MNS_S45|MNS_S45|0,875|0,90955100655960186
2991|MNS_S2|MNS_S2|1|1
2992|MNS_S4|MNS_S56|0,36363636363636365|0,32315812384372622
2994|MNS_S2|MNS_S2|1|1
2995|MNS_S27|MNS_S29|0,55555555555555558|0,54109233063677864
2996|MNS_S32|MNS_S48|0,375|0,40532458152235895
2997|MNS_S5|MNS_S5|1|1
2999|MNS_S47|MNS_S2|0,66666666666666663|0,78873859704309535
3001|MNS_S24|MNS_S61|0,38461538461538464|0,49843431089404233
3002|MNS_S2|MNS_S2|0,66666666666666663|0,68205416928115248
3003|MNS_S33|MNS_S33|0,5|0,51631036161642985
3006|MNS_S36|MNS_S63|0,5|0,52383621535270875
3007|MNS_S18|MNS_S18|1|1
3008|MNS_S45|MNS_S45|0,88888888888888884|0,81089591224384439
3010|MNS_S5|MNS_S5|1|1
3012|MNS_S2|MNS_S2|1|1
3013|MNS_S29|MNS_S29|1|1
3015|MNS_S31|MNS_S31|0,52380952380952384|0,56913594898143804
3019|MNS_S2|MNS_S2|0,75|0,75338352886242921
3023|MNS_S33|MNS_S33|1|1
3024|MNS_S63|MNS_S5|0,5|0,55817361369557128
3025|MNS_S2|MNS_S2|0,54545454545454541|0,6717831729389192
3026|MNS_S41|MNS_S41|0,80000000000000004|0,53325752470799637
3027|MNS_S18|MNS_S18|0,84210526315789469|0,95854426091277301
3030|MNS_S27|MNS_S27|0,66666666666666663|0,52910288888096002
3031|MNS_S2|MNS_S2|1|1
3034|MNS_S32|MNS_S32|0,42857142857142855|0,51511082159085453
3036|MNS_S3|MNS_S3|0,59999999999999998|0,42535014819550182
3037|MNS_S5|MNS_S45|0,33333333333333331|0,39098128873112326
3039|MNS_S2|MNS_S2|1|1
3042|MNS_S57|MNS_S57|0,66666666666666663|0,82410069831582655
3043|MNS_S4|MNS_S4|1|1
3046|MNS_S18|MNS_S18|0,5|0,59375585974123379
3047|MNS_S5|MNS_S5|0,5|0,535315121348099
3048|MNS_S40|MNS_S18|0,55555555555555558|0,51310071040534899
3051|MNS_S29|MNS_S29|0,80000000000000004|0,5783711025393764
3053|MNS_S44|MNS_S44|1|1
3054|MNS_S48|MNS_S48|0,55555555555555558|0,46091455548541155
3056|MNS_S3|MNS_S18|0,5|0,83050738289615644
3060|MNS_S48|MNS_S58|0,375|0,50520025199202034
3061|MNS_S32|MNS_S32|1|1
3063|MNS_S5|MNS_S5|1|1
3072|MNS_S72|MNS_S72|1|1
3075|MNS_S45|MNS_S45|1|1
3077|MNS_S58|MNS_S58|0,5|0,72053130213087413
3078|MNS_S3|MNS_S3|0,8571428571428571|0,85597175757120125
3079|MNS_S45|MNS_S45|0,75|0,83090478928050249
3083|MNS_S45|MNS_S45|1|1
3084|MNS_S2|MNS_S2|1|1
3085|MNS_S5|MNS_S5|0,5|0,68750130216471861
3088|MNS_S33|MNS_S33|1|1
3089|MNS_S56|MNS_S56|0,5|0,62339876187533028
3090|MNS_S38|MNS_S38|0,25|0,80173970589884802
3091|MNS_S2|MNS_S2|1|1
3092|MNS_S4|MNS_S4|0,75|0,60560997626291335
3095|MNS_S18|MNS_S18|1|1
3096|MNS_S23|MNS_S63|0,5|0,66669444907484576
3098|MNS_S29|MNS_S17|0,5|0,55762150905507413
3100|MNS_S40|MNS_S40|1|1
3102|MNS_S2|MNS_S2|0,42857142857142855|0,43792452899576712
3107|MNS_S45|MNS_S45|1|1
3113|MNS_S2|MNS_S2|0,88888888888888884|0,93597784935299755
3114|MNS_S29|MNS_S29|1|1
3115|MNS_S5|MNS_S5|0,83333333333333337|0,87328261040081567
3117|MNS_S45|MNS_S2|0,5|0,4406245663867055
3118|MNS_S17|MNS_S17|0,33333333333333331|0,27393220221366366
3122|MNS_S2|MNS_S2|1|1
3124|MNS_S31|MNS_S31|1|1
3125|MNS_S4|MNS_S4|0,5|0,4732789855072464
3127|MNS_S48|MNS_S48|0,90000000000000002|1,0626951208634376
3129|MNS_S18|MNS_S40|0,5|0,79768375489434817
3132|MNS_S41|MNS_S41|0,66666666666666663|0,59430134086097397
3136|MNS_S18|MNS_S18|0,75|0,58857163309680827
3137|MNS_S48|MNS_S48|1|1
3141|MNS_S63|MNS_S63|1|1
3144|MNS_S27|MNS_S27|1|1
3147|MNS_S47|MNS_S38|0,375|0,46212268571731707
3148|MNS_S4|MNS_S4|0,5|0,33699258958623435
3149|MNS_S63|MNS_S63|1|1
3150|MNS_S2|MNS_S2|1|1
3151|MNS_S23|MNS_S23|1|1
3152|MNS_S47|MNS_S47|1|1
3154|MNS_S3|MNS_S3|1|1
3156|MNS_S4|MNS_S4|0,28000000000000003|0,25935352101784503
3157|MNS_S2|MNS_S61|0,5|0,92119092319694118
3160|MNS_S31|MNS_S31|0,625|0,59289763471688273
3161|MNS_S2|MNS_S2|1|1
3162|MNS_S45|MNS_S45|1|1
3164|MNS_S63|MNS_S63|1|1
3166|MNS_S3|MNS_S3|0,8571428571428571|0,56456504904491478
3167|MNS_S23|MNS_S23|0,80000000000000004|0,85278238717367427
3168|MNS_S31|MNS_S31|0,5|0,57518875656070723
3170|MNS_S59|MNS_S55|0,5|0,60614051039582961
3171|MNS_S38|MNS_S38|1|1
3172|MNS_S2|MNS_S2|0,625|0,72785594732292302
3173|MNS_S23|MNS_S23|0,5714285714285714|0,47315026396659049
3174|MNS_S2|MNS_S65|0,5|0,590950432014552
3175|MNS_S31|MNS_S31|0,625|0,616833677821093
3176|MNS_S31|MNS_S45|0,5|0,53641165927742673
3177|MNS_S47|MNS_S2|0,66666666666666663|0,65816585816585826
3178|MNS_S18|MNS_S18|1|1
3179|MNS_S41|MNS_S41|0,625|0,68603977307387298
3181|MNS_S16|MNS_S16|0,17647058823529413|0,24376572704911081
3182|MNS_S1|MNS_S41|0,5|0,85957287139238914
3183|MNS_S5|MNS_S5|1|1
3184|MNS_S55|MNS_S55|0,63636363636363635|0,48357317589821386
3185|MNS_S17|MNS_S17|1|1
3187|MNS_S45|MNS_S45|0,42857142857142855|0,51449343851103269
3188|MNS_S45|MNS_S45|0,55555555555555558|0,50297557424241413
3190|MNS_S27|MNS_S27|0,66666666666666663|0,72183808901069857
3191|MNS_S3|MNS_S3|1|1
3194|MNS_S31|MNS_S31|1|1
3195|MNS_S3|MNS_S3|1|1
3196|MNS_S2|MNS_S2|0,66666666666666663|0,94394231631829195
3197|MNS_S40|MNS_S40|1|1
3199|MNS_S23|MNS_S23|0,54545454545454541|0,49751164405033815
3201|MNS_S57|MNS_S57|0,5|0,65832086630958009
3202|MNS_S61|MNS_S38|0,40000000000000002|0,53327057716067539
3205|MNS_S18|MNS_S40|0,63636363636363635|0,548563809006132
3206|MNS_S57|MNS_S57|1|1
3208|MNS_S2|MNS_S2|1|1
3212|MNS_S2|MNS_S2|0,92682926829268297|0,83616693320197366
3216|MNS_S24|MNS_S24|0,5|0,50933432158243386
3217|MNS_S45|MNS_S45|0,54545454545454541|0,71341881836896703
3219|MNS_S3|MNS_S16|0,33333333333333331|0,49137669321845223
3220|MNS_S32|MNS_S32|1|1
3222|MNS_S68|MNS_S4|0,5|0,53764240380274586
3223|MNS_S2|MNS_S2|0,69999999999999996|0,6475650311855865
3225|MNS_S2|MNS_S2|0,36363636363636365|0,67746661570712174
3228|MNS_S23|MNS_S23|1|1
3229|MNS_S63|MNS_S63|1|1
3230|MNS_S3|MNS_S3|1|1
3231|MNS_S59|MNS_S59|0,40000000000000002|0,44637455708236107
3234|MNS_S2|MNS_S2|1|1
3236|MNS_S68|MNS_S68|1|1
3237|MNS_S61|MNS_S61|0,5|0,51967121710822139
3238|MNS_S54|MNS_S54|0,875|0,89195675540415287
3239|MNS_S5|MNS_S5|1|1
3240|MNS_S29|MNS_S29|1|1
3241|MNS_S37|MNS_S37|1|1
3242|MNS_S38|MNS_S38|0,81818181818181823|0,85776151874502715
3244|MNS_S29|MNS_S29|1|1
3246|MNS_S2|MNS_S2|0,96153846153846156|0,98188689603026535
3252|MNS_S29|MNS_S56|0,40000000000000002|0,54436604301039049
3258|MNS_S27|MNS_S27|0,5|0,39995553579368609
3259|MNS_S24|MNS_S24|0,80000000000000004|0,86814504663982317
3261|MNS_S18|MNS_S63|0,5|0,58763609369844938
3267|MNS_S27|MNS_S27|0,64000000000000001|0,57609305996084559
3268|MNS_S52|MNS_S52|0,5|0,6945589909680312
3269|MNS_S18|MNS_S18|1|1
3271|MNS_S67|MNS_S67|1|1
3274|MNS_S54|MNS_S54|1|1
3275|MNS_S23|MNS_S23|0,375|0,48736239324677888
3276|MNS_S23|MNS_S23|1|1
3277|MNS_S44|MNS_S44|0,59999999999999998|0,68754503008243428
3279|MNS_S40|MNS_S40|0,90000000000000002|0,84499217490390044
3280|MNS_S41|MNS_S41|0,44444444444444442|0,52824877717277308
3282|MNS_S58|MNS_S58|1|1
3285|MNS_S45|MNS_S45|1|1
3289|MNS_S38|MNS_S38|1|1
3292|MNS_S38|MNS_S47|0,5|0,5121817350205824
3294|MNS_S63|MNS_S63|1|1
3297|MNS_S29|MNS_S29|0,66666666666666663|0,75000000000000011
3300|MNS_S2|MNS_S2|1|1
3301|MNS_S2|MNS_S2|0,5|0,76514215080346115
3302|MNS_S38|MNS_S38|0,91891891891891897|0,90010112584131374
3305|MNS_S2|MNS_S2|1|1
3306|MNS_S41|MNS_S41|0,75|0,61430157632239979
3307|MNS_S2|MNS_S2|1|1
3308|MNS_S2|MNS_S2|0,5|2
3310|MNS_S68|MNS_S68|0,5|0,47129274155932688
3314|MNS_S32|MNS_S32|1|1
3315|MNS_S49|MNS_S27|0,5|0,65069987611175828
3316|MNS_S60|MNS_S60|1|1
3317|MNS_S18|MNS_S18|1|1
3318|MNS_S31|MNS_S31|1|1
3324|MNS_S23|MNS_S23|0,75|0,77399342500618629
3327|MNS_S2|MNS_S2|1|1
3329|MNS_S3|MNS_S3|1|1
3332|MNS_S47|MNS_S47|1|1
3333|MNS_S2|MNS_S2|1|1
3336|MNS_S2|MNS_S2|0,9285714285714286|0,94680242611263332
3340|MNS_S5|MNS_S5|0,75|0,62986706994991837
3342|MNS_S17|MNS_S17|1|1
3347|MNS_S2|MNS_S2|0,8936170212765957|0,9790821418781922
3350|MNS_S61|MNS_S61|1|1
3351|MNS_S2|MNS_S38|0,45454545454545453|0,42533359052330594
3352|MNS_S5|MNS_S5|1|1
3357|MNS_S29|MNS_S29|0,66666666666666663|0,86240594604514598
3359|MNS_S38|MNS_S29|0,66666666666666663|0,54020992513699162
3362|MNS_S57|MNS_S57|0,5|0,45578757073988679
3365|MNS_S61|MNS_S61|1|1
3366|MNS_S57|MNS_S57|1|1
3368|MNS_S5|MNS_S5|0,5625|0,56547310566799414
3370|MNS_S2|MNS_S2|1|1
3371|MNS_S1|MNS_S1|0,48648648648648651|0,46969210794663635
3372|MNS_S45|MNS_S45|0,83333333333333337|0,86953488161364278
3373|MNS_S5|MNS_S18|0,58333333333333337|0,58042650124124351
3374|MNS_S2|MNS_S1|0,5|0,74289020313705334
3375|MNS_S32|MNS_S32|0,69999999999999996|0,72701439829219006
